index,0,1,2,3
2260,F2愚,F3愚,γ愚,γ良
2261,F2愚,F3愚,γ愚,δ良
2262,F2愚,F3愚,δ愚,δ愚
2263,F2愚,F3愚,δ愚,δ良
2264,F2愚,F3愚,1良,F3愚
2265,F2愚,F3愚,1良,F3良
2266,F2愚,F3愚,1良,1.7愚
2267,F2愚,F3愚,1良,2愚
2268,F2愚,F3愚,1良,α愚
2269,F2愚,F3愚,1良,β愚
2270,F2愚,F3愚,1良,γ愚
2271,F2愚,F3愚,1良,δ愚
2272,F2愚,F3愚,1良,1良
2273,F2愚,F3愚,1良,1.7良
2274,F2愚,F3愚,1良,2良
2275,F2愚,F3愚,1良,α良
2276,F2愚,F3愚,1良,β良
2277,F2愚,F3愚,1良,γ良
2278,F2愚,F3愚,1良,δ良
2279,F2愚,F3愚,1.7良,F3愚
2280,F2愚,F3愚,1.7良,F3良
2281,F2愚,F3愚,1.7良,2愚
2282,F2愚,F3愚,1.7良,α愚
2283,F2愚,F3愚,1.7良,β愚
2284,F2愚,F3愚,1.7良,γ愚
2285,F2愚,F3愚,1.7良,δ愚
2286,F2愚,F3愚,1.7良,1.7良
2287,F2愚,F3愚,1.7良,2良
2288,F2愚,F3愚,1.7良,α良
2289,F2愚,F3愚,1.7良,β良
2290,F2愚,F3愚,1.7良,γ良
2291,F2愚,F3愚,1.7良,δ良
2292,F2愚,F3愚,2良,F3愚
2293,F2愚,F3愚,2良,F3良
2294,F2愚,F3愚,2良,α愚
2295,F2愚,F3愚,2良,β愚
2296,F2愚,F3愚,2良,γ愚
2297,F2愚,F3愚,2良,δ愚
2298,F2愚,F3愚,2良,2良
2299,F2愚,F3愚,2良,α良
2300,F2愚,F3愚,2良,β良
2301,F2愚,F3愚,2良,γ良
2302,F2愚,F3愚,2良,δ良
2303,F2愚,F3愚,α良,β愚
2304,F2愚,F3愚,α良,γ愚
2305,F2愚,F3愚,α良,δ愚
2306,F2愚,F3愚,α良,α良
2307,F2愚,F3愚,α良,β良
2308,F2愚,F3愚,α良,γ良
2309,F2愚,F3愚,α良,δ良
2310,F2愚,F3愚,β良,γ愚
2311,F2愚,F3愚,β良,δ愚
2312,F2愚,F3愚,β良,β良
2313,F2愚,F3愚,β良,γ良
2314,F2愚,F3愚,β良,δ良
2315,F2愚,F3愚,γ良,δ愚
2316,F2愚,F3愚,γ良,γ良
2317,F2愚,F3愚,γ良,δ良
2318,F2愚,F3愚,δ良,δ良
2319,F2愚,F2良,F3愚,F3愚
2320,F2愚,F2良,F3愚,F3良
2321,F2愚,F2良,F3愚,1愚
2322,F2愚,F2良,F3愚,1.7愚
2323,F2愚,F2良,F3愚,2愚
2324,F2愚,F2良,F3愚,α愚
2325,F2愚,F2良,F3愚,β愚
2326,F2愚,F2良,F3愚,γ愚
2327,F2愚,F2良,F3愚,δ愚
2328,F2愚,F2良,F3愚,1良
2329,F2愚,F2良,F3愚,1.7良
2330,F2愚,F2良,F3愚,2良
2331,F2愚,F2良,F3愚,α良
2332,F2愚,F2良,F3愚,β良
2333,F2愚,F2良,F3愚,γ良
2334,F2愚,F2良,F3愚,δ良
2335,F2愚,F2良,F2良,F3愚
2336,F2愚,F2良,F2良,F2良
2337,F2愚,F2良,F2良,F3良
2338,F2愚,F2良,F2良,1愚
2339,F2愚,F2良,F2良,1.7愚
2340,F2愚,F2良,F2良,2愚
2341,F2愚,F2良,F2良,α愚
2342,F2愚,F2良,F2良,β愚
2343,F2愚,F2良,F2良,γ愚
2344,F2愚,F2良,F2良,δ愚
2345,F2愚,F2良,F2良,1良
2346,F2愚,F2良,F2良,1.7良
2347,F2愚,F2良,F2良,2良
2348,F2愚,F2良,F2良,α良
2349,F2愚,F2良,F2良,β良
2350,F2愚,F2良,F2良,γ良
2351,F2愚,F2良,F2良,δ良
2352,F2愚,F2良,F3良,F3良
2353,F2愚,F2良,F3良,1愚
2354,F2愚,F2良,F3良,1.7愚
2355,F2愚,F2良,F3良,2愚
2356,F2愚,F2良,F3良,α愚
2357,F2愚,F2良,F3良,β愚
2358,F2愚,F2良,F3良,γ愚
2359,F2愚,F2良,F3良,δ愚
2360,F2愚,F2良,F3良,1良
2361,F2愚,F2良,F3良,1.7良
2362,F2愚,F2良,F3良,2良
2363,F2愚,F2良,F3良,α良
2364,F2愚,F2良,F3良,β良
2365,F2愚,F2良,F3良,γ良
2366,F2愚,F2良,F3良,δ良
2367,F2愚,F2良,1愚,F3愚
2368,F2愚,F2良,1愚,F2良
2369,F2愚,F2良,1愚,F3良
2370,F2愚,F2良,1愚,1愚
2371,F2愚,F2良,1愚,1.7愚
2372,F2愚,F2良,1愚,2愚
2373,F2愚,F2良,1愚,α愚
2374,F2愚,F2良,1愚,β愚
2375,F2愚,F2良,1愚,γ愚
2376,F2愚,F2良,1愚,δ愚
2377,F2愚,F2良,1愚,1良
2378,F2愚,F2良,1愚,1.7良
2379,F2愚,F2良,1愚,2良
2380,F2愚,F2良,1愚,α良
2381,F2愚,F2良,1愚,β良
2382,F2愚,F2良,1愚,γ良
2383,F2愚,F2良,1愚,δ良
2384,F2愚,F2良,1.7愚,F3愚
2385,F2愚,F2良,1.7愚,F2良
2386,F2愚,F2良,1.7愚,F3良
2387,F2愚,F2良,1.7愚,1.7愚
2388,F2愚,F2良,1.7愚,2愚
2389,F2愚,F2良,1.7愚,α愚
2390,F2愚,F2良,1.7愚,β愚
2391,F2愚,F2良,1.7愚,γ愚
2392,F2愚,F2良,1.7愚,δ愚
2393,F2愚,F2良,1.7愚,1.7良
2394,F2愚,F2良,1.7愚,2良
2395,F2愚,F2良,1.7愚,α良
2396,F2愚,F2良,1.7愚,β良
2397,F2愚,F2良,1.7愚,γ良
2398,F2愚,F2良,1.7愚,δ良
2399,F2愚,F2良,2愚,F3愚
2400,F2愚,F2良,2愚,F3良
2401,F2愚,F2良,2愚,2愚
2402,F2愚,F2良,2愚,α愚
2403,F2愚,F2良,2愚,β愚
2404,F2愚,F2良,2愚,γ愚
2405,F2愚,F2良,2愚,δ愚
2406,F2愚,F2良,2愚,2良
2407,F2愚,F2良,2愚,α良
2408,F2愚,F2良,2愚,β良
2409,F2愚,F2良,2愚,γ良
2410,F2愚,F2良,2愚,δ良
2411,F2愚,F2良,α愚,α愚
2412,F2愚,F2良,α愚,β愚
2413,F2愚,F2良,α愚,γ愚
2414,F2愚,F2良,α愚,δ愚
2415,F2愚,F2良,α愚,α良
2416,F2愚,F2良,α愚,β良
2417,F2愚,F2良,α愚,γ良
2418,F2愚,F2良,α愚,δ良
2419,F2愚,F2良,β愚,β愚
2420,F2愚,F2良,β愚,γ愚
2421,F2愚,F2良,β愚,δ愚
2422,F2愚,F2良,β愚,β良
2423,F2愚,F2良,β愚,γ良
2424,F2愚,F2良,β愚,δ良
2425,F2愚,F2良,γ愚,γ愚
2426,F2愚,F2良,γ愚,δ愚
2427,F2愚,F2良,γ愚,γ良
2428,F2愚,F2良,γ愚,δ良
2429,F2愚,F2良,δ愚,δ愚
2430,F2愚,F2良,δ愚,δ良
2431,F2愚,F2良,1良,F3愚
2432,F2愚,F2良,1良,F2良
2433,F2愚,F2良,1良,F3良
2434,F2愚,F2良,1良,1.7愚
2435,F2愚,F2良,1良,2愚
2436,F2愚,F2良,1良,α愚
2437,F2愚,F2良,1良,β愚
2438,F2愚,F2良,1良,γ愚
2439,F2愚,F2良,1良,δ愚
2440,F2愚,F2良,1良,1良
2441,F2愚,F2良,1良,1.7良
2442,F2愚,F2良,1良,2良
2443,F2愚,F2良,1良,α良
2444,F2愚,F2良,1良,β良
2445,F2愚,F2良,1良,γ良
2446,F2愚,F2良,1良,δ良
2447,F2愚,F2良,1.7良,F3愚
2448,F2愚,F2良,1.7良,F2良
2449,F2愚,F2良,1.7良,F3良
2450,F2愚,F2良,1.7良,2愚
2451,F2愚,F2良,1.7良,α愚
2452,F2愚,F2良,1.7良,β愚
2453,F2愚,F2良,1.7良,γ愚
2454,F2愚,F2良,1.7良,δ愚
2455,F2愚,F2良,1.7良,1.7良
2456,F2愚,F2良,1.7良,2良
2457,F2愚,F2良,1.7良,α良
2458,F2愚,F2良,1.7良,β良
2459,F2愚,F2良,1.7良,γ良
2460,F2愚,F2良,1.7良,δ良
2461,F2愚,F2良,2良,F3愚
2462,F2愚,F2良,2良,F3良
2463,F2愚,F2良,2良,α愚
2464,F2愚,F2良,2良,β愚
2465,F2愚,F2良,2良,γ愚
2466,F2愚,F2良,2良,δ愚
2467,F2愚,F2良,2良,2良
2468,F2愚,F2良,2良,α良
2469,F2愚,F2良,2良,β良
2470,F2愚,F2良,2良,γ良
2471,F2愚,F2良,2良,δ良
2472,F2愚,F2良,α良,β愚
2473,F2愚,F2良,α良,γ愚
2474,F2愚,F2良,α良,δ愚
2475,F2愚,F2良,α良,α良
2476,F2愚,F2良,α良,β良
2477,F2愚,F2良,α良,γ良
2478,F2愚,F2良,α良,δ良
2479,F2愚,F2良,β良,γ愚
2480,F2愚,F2良,β良,δ愚
2481,F2愚,F2良,β良,β良
2482,F2愚,F2良,β良,γ良
2483,F2愚,F2良,β良,δ良
2484,F2愚,F2良,γ良,δ愚
2485,F2愚,F2良,γ良,γ良
2486,F2愚,F2良,γ良,δ良
2487,F2愚,F2良,δ良,δ良
2488,F2愚,F3良,F3良,F3良
2489,F2愚,F3良,F3良,1愚
2490,F2愚,F3良,F3良,1.7愚
2491,F2愚,F3良,F3良,2愚
2492,F2愚,F3良,F3良,α愚
2493,F2愚,F3良,F3良,β愚
2494,F2愚,F3良,F3良,γ愚
2495,F2愚,F3良,F3良,δ愚
2496,F2愚,F3良,F3良,1良
2497,F2愚,F3良,F3良,1.7良
2498,F2愚,F3良,F3良,2良
2499,F2愚,F3良,F3良,α良
2500,F2愚,F3良,F3良,β良
2501,F2愚,F3良,F3良,γ良
2502,F2愚,F3良,F3良,δ良
2503,F2愚,F3良,1愚,F3良
2504,F2愚,F3良,1愚,1愚
2505,F2愚,F3良,1愚,1.7愚
2506,F2愚,F3良,1愚,2愚
2507,F2愚,F3良,1愚,α愚
2508,F2愚,F3良,1愚,β愚
2509,F2愚,F3良,1愚,γ愚
2510,F2愚,F3良,1愚,δ愚
2511,F2愚,F3良,1愚,1良
2512,F2愚,F3良,1愚,1.7良
2513,F2愚,F3良,1愚,2良
2514,F2愚,F3良,1愚,α良
2515,F2愚,F3良,1愚,β良
2516,F2愚,F3良,1愚,γ良
2517,F2愚,F3良,1愚,δ良
2518,F2愚,F3良,1.7愚,F3良
2519,F2愚,F3良,1.7愚,1.7愚
2520,F2愚,F3良,1.7愚,2愚
2521,F2愚,F3良,1.7愚,α愚
2522,F2愚,F3良,1.7愚,β愚
2523,F2愚,F3良,1.7愚,γ愚
2524,F2愚,F3良,1.7愚,δ愚
2525,F2愚,F3良,1.7愚,1.7良
2526,F2愚,F3良,1.7愚,2良
2527,F2愚,F3良,1.7愚,α良
2528,F2愚,F3良,1.7愚,β良
2529,F2愚,F3良,1.7愚,γ良
2530,F2愚,F3良,1.7愚,δ良
2531,F2愚,F3良,2愚,F3良
2532,F2愚,F3良,2愚,2愚
2533,F2愚,F3良,2愚,α愚
2534,F2愚,F3良,2愚,β愚
2535,F2愚,F3良,2愚,γ愚
2536,F2愚,F3良,2愚,δ愚
2537,F2愚,F3良,2愚,2良
2538,F2愚,F3良,2愚,α良
2539,F2愚,F3良,2愚,β良
2540,F2愚,F3良,2愚,γ良
2541,F2愚,F3良,2愚,δ良
2542,F2愚,F3良,α愚,α愚
2543,F2愚,F3良,α愚,β愚
2544,F2愚,F3良,α愚,γ愚
2545,F2愚,F3良,α愚,δ愚
2546,F2愚,F3良,α愚,α良
2547,F2愚,F3良,α愚,β良
2548,F2愚,F3良,α愚,γ良
2549,F2愚,F3良,α愚,δ良
2550,F2愚,F3良,β愚,β愚
2551,F2愚,F3良,β愚,γ愚
2552,F2愚,F3良,β愚,δ愚
2553,F2愚,F3良,β愚,β良
2554,F2愚,F3良,β愚,γ良
2555,F2愚,F3良,β愚,δ良
2556,F2愚,F3良,γ愚,γ愚
2557,F2愚,F3良,γ愚,δ愚
2558,F2愚,F3良,γ愚,γ良
2559,F2愚,F3良,γ愚,δ良
2560,F2愚,F3良,δ愚,δ愚
2561,F2愚,F3良,δ愚,δ良
2562,F2愚,F3良,1良,F3良
2563,F2愚,F3良,1良,1.7愚
2564,F2愚,F3良,1良,2愚
2565,F2愚,F3良,1良,α愚
2566,F2愚,F3良,1良,β愚
2567,F2愚,F3良,1良,γ愚
2568,F2愚,F3良,1良,δ愚
2569,F2愚,F3良,1良,1良
2570,F2愚,F3良,1良,1.7良
2571,F2愚,F3良,1良,2良
2572,F2愚,F3良,1良,α良
2573,F2愚,F3良,1良,β良
2574,F2愚,F3良,1良,γ良
2575,F2愚,F3良,1良,δ良
2576,F2愚,F3良,1.7良,F3良
2577,F2愚,F3良,1.7良,2愚
2578,F2愚,F3良,1.7良,α愚
2579,F2愚,F3良,1.7良,β愚
2580,F2愚,F3良,1.7良,γ愚
2581,F2愚,F3良,1.7良,δ愚
2582,F2愚,F3良,1.7良,1.7良
2583,F2愚,F3良,1.7良,2良
2584,F2愚,F3良,1.7良,α良
2585,F2愚,F3良,1.7良,β良
2586,F2愚,F3良,1.7良,γ良
2587,F2愚,F3良,1.7良,δ良
2588,F2愚,F3良,2良,F3良
2589,F2愚,F3良,2良,α愚
2590,F2愚,F3良,2良,β愚
2591,F2愚,F3良,2良,γ愚
2592,F2愚,F3良,2良,δ愚
2593,F2愚,F3良,2良,2良
2594,F2愚,F3良,2良,α良
2595,F2愚,F3良,2良,β良
2596,F2愚,F3良,2良,γ良
2597,F2愚,F3良,2良,δ良
2598,F2愚,F3良,α良,β愚
2599,F2愚,F3良,α良,γ愚
2600,F2愚,F3良,α良,δ愚
2601,F2愚,F3良,α良,α良
2602,F2愚,F3良,α良,β良
2603,F2愚,F3良,α良,γ良
2604,F2愚,F3良,α良,δ良
2605,F2愚,F3良,β良,γ愚
2606,F2愚,F3良,β良,δ愚
2607,F2愚,F3良,β良,β良
2608,F2愚,F3良,β良,γ良
2609,F2愚,F3良,β良,δ良
2610,F2愚,F3良,γ良,δ愚
2611,F2愚,F3良,γ良,γ良
2612,F2愚,F3良,γ良,δ良
2613,F2愚,F3良,δ良,δ良
2614,F2愚,1愚,F2愚,F2愚
2615,F2愚,1愚,F2愚,F3愚
2616,F2愚,1愚,F2愚,F2良
2617,F2愚,1愚,F2愚,F3良
2618,F2愚,1愚,F2愚,1愚
2619,F2愚,1愚,F2愚,1.7愚
2620,F2愚,1愚,F2愚,2愚
2621,F2愚,1愚,F2愚,α愚
2622,F2愚,1愚,F2愚,β愚
2623,F2愚,1愚,F2愚,γ愚
2624,F2愚,1愚,F2愚,δ愚
2625,F2愚,1愚,F2愚,1良
2626,F2愚,1愚,F2愚,1.7良
2627,F2愚,1愚,F2愚,2良
2628,F2愚,1愚,F2愚,α良
2629,F2愚,1愚,F2愚,β良
2630,F2愚,1愚,F2愚,γ良
2631,F2愚,1愚,F2愚,δ良
2632,F2愚,1愚,F3愚,F3愚
2633,F2愚,1愚,F3愚,F3良
2634,F2愚,1愚,F3愚,1愚
2635,F2愚,1愚,F3愚,1.7愚
2636,F2愚,1愚,F3愚,2愚
2637,F2愚,1愚,F3愚,α愚
2638,F2愚,1愚,F3愚,β愚
2639,F2愚,1愚,F3愚,γ愚
2640,F2愚,1愚,F3愚,δ愚
2641,F2愚,1愚,F3愚,1良
2642,F2愚,1愚,F3愚,1.7良
2643,F2愚,1愚,F3愚,2良
2644,F2愚,1愚,F3愚,α良
2645,F2愚,1愚,F3愚,β良
2646,F2愚,1愚,F3愚,γ良
2647,F2愚,1愚,F3愚,δ良
2648,F2愚,1愚,F2良,F3愚
2649,F2愚,1愚,F2良,F2良
2650,F2愚,1愚,F2良,F3良
2651,F2愚,1愚,F2良,1愚
2652,F2愚,1愚,F2良,1.7愚
2653,F2愚,1愚,F2良,2愚
2654,F2愚,1愚,F2良,α愚
2655,F2愚,1愚,F2良,β愚
2656,F2愚,1愚,F2良,γ愚
2657,F2愚,1愚,F2良,δ愚
2658,F2愚,1愚,F2良,1良
2659,F2愚,1愚,F2良,1.7良
2660,F2愚,1愚,F2良,2良
2661,F2愚,1愚,F2良,α良
2662,F2愚,1愚,F2良,β良
2663,F2愚,1愚,F2良,γ良
2664,F2愚,1愚,F2良,δ良
2665,F2愚,1愚,F3良,F3良
2666,F2愚,1愚,F3良,1愚
2667,F2愚,1愚,F3良,1.7愚
2668,F2愚,1愚,F3良,2愚
2669,F2愚,1愚,F3良,α愚
2670,F2愚,1愚,F3良,β愚
2671,F2愚,1愚,F3良,γ愚
2672,F2愚,1愚,F3良,δ愚
2673,F2愚,1愚,F3良,1良
2674,F2愚,1愚,F3良,1.7良
2675,F2愚,1愚,F3良,2良
2676,F2愚,1愚,F3良,α良
2677,F2愚,1愚,F3良,β良
2678,F2愚,1愚,F3良,γ良
2679,F2愚,1愚,F3良,δ良
2680,F2愚,1愚,1愚,F2愚
2681,F2愚,1愚,1愚,F3愚
2682,F2愚,1愚,1愚,F2良
2683,F2愚,1愚,1愚,F3良
2684,F2愚,1愚,1愚,1愚
2685,F2愚,1愚,1愚,1.7愚
2686,F2愚,1愚,1愚,2愚
2687,F2愚,1愚,1愚,α愚
2688,F2愚,1愚,1愚,β愚
2689,F2愚,1愚,1愚,γ愚
2690,F2愚,1愚,1愚,δ愚
2691,F2愚,1愚,1愚,1良
2692,F2愚,1愚,1愚,1.7良
2693,F2愚,1愚,1愚,2良
2694,F2愚,1愚,1愚,α良
2695,F2愚,1愚,1愚,β良
2696,F2愚,1愚,1愚,γ良
2697,F2愚,1愚,1愚,δ良
2698,F2愚,1愚,1.7愚,F2愚
2699,F2愚,1愚,1.7愚,F3愚
2700,F2愚,1愚,1.7愚,F2良
2701,F2愚,1愚,1.7愚,F3良
2702,F2愚,1愚,1.7愚,1.7愚
2703,F2愚,1愚,1.7愚,2愚
2704,F2愚,1愚,1.7愚,α愚
2705,F2愚,1愚,1.7愚,β愚
2706,F2愚,1愚,1.7愚,γ愚
2707,F2愚,1愚,1.7愚,δ愚
2708,F2愚,1愚,1.7愚,1.7良
2709,F2愚,1愚,1.7愚,2良
2710,F2愚,1愚,1.7愚,α良
2711,F2愚,1愚,1.7愚,β良
2712,F2愚,1愚,1.7愚,γ良
2713,F2愚,1愚,1.7愚,δ良
2714,F2愚,1愚,2愚,F3愚
2715,F2愚,1愚,2愚,F3良
2716,F2愚,1愚,2愚,2愚
2717,F2愚,1愚,2愚,α愚
2718,F2愚,1愚,2愚,β愚
2719,F2愚,1愚,2愚,γ愚
2720,F2愚,1愚,2愚,δ愚
2721,F2愚,1愚,2愚,2良
2722,F2愚,1愚,2愚,α良
2723,F2愚,1愚,2愚,β良
2724,F2愚,1愚,2愚,γ良
2725,F2愚,1愚,2愚,δ良
2726,F2愚,1愚,α愚,α愚
2727,F2愚,1愚,α愚,β愚
2728,F2愚,1愚,α愚,γ愚
2729,F2愚,1愚,α愚,δ愚
2730,F2愚,1愚,α愚,α良
2731,F2愚,1愚,α愚,β良
2732,F2愚,1愚,α愚,γ良
2733,F2愚,1愚,α愚,δ良
2734,F2愚,1愚,β愚,β愚
2735,F2愚,1愚,β愚,γ愚
2736,F2愚,1愚,β愚,δ愚
2737,F2愚,1愚,β愚,β良
2738,F2愚,1愚,β愚,γ良
2739,F2愚,1愚,β愚,δ良
2740,F2愚,1愚,γ愚,γ愚
2741,F2愚,1愚,γ愚,δ愚
2742,F2愚,1愚,γ愚,γ良
2743,F2愚,1愚,γ愚,δ良
2744,F2愚,1愚,δ愚,δ愚
2745,F2愚,1愚,δ愚,δ良
2746,F2愚,1愚,1良,F2愚
2747,F2愚,1愚,1良,F3愚
2748,F2愚,1愚,1良,F2良
2749,F2愚,1愚,1良,F3良
2750,F2愚,1愚,1良,1.7愚
2751,F2愚,1愚,1良,2愚
2752,F2愚,1愚,1良,α愚
2753,F2愚,1愚,1良,β愚
2754,F2愚,1愚,1良,γ愚
2755,F2愚,1愚,1良,δ愚
2756,F2愚,1愚,1良,1良
2757,F2愚,1愚,1良,1.7良
2758,F2愚,1愚,1良,2良
2759,F2愚,1愚,1良,α良
2760,F2愚,1愚,1良,β良
2761,F2愚,1愚,1良,γ良
2762,F2愚,1愚,1良,δ良
2763,F2愚,1愚,1.7良,F2愚
2764,F2愚,1愚,1.7良,F3愚
2765,F2愚,1愚,1.7良,F2良
2766,F2愚,1愚,1.7良,F3良
2767,F2愚,1愚,1.7良,2愚
2768,F2愚,1愚,1.7良,α愚
2769,F2愚,1愚,1.7良,β愚
2770,F2愚,1愚,1.7良,γ愚
2771,F2愚,1愚,1.7良,δ愚
2772,F2愚,1愚,1.7良,1.7良
2773,F2愚,1愚,1.7良,2良
2774,F2愚,1愚,1.7良,α良
2775,F2愚,1愚,1.7良,β良
2776,F2愚,1愚,1.7良,γ良
2777,F2愚,1愚,1.7良,δ良
2778,F2愚,1愚,2良,F3愚
2779,F2愚,1愚,2良,F3良
2780,F2愚,1愚,2良,α愚
2781,F2愚,1愚,2良,β愚
2782,F2愚,1愚,2良,γ愚
2783,F2愚,1愚,2良,δ愚
2784,F2愚,1愚,2良,2良
2785,F2愚,1愚,2良,α良
2786,F2愚,1愚,2良,β良
2787,F2愚,1愚,2良,γ良
2788,F2愚,1愚,2良,δ良
2789,F2愚,1愚,α良,β愚
2790,F2愚,1愚,α良,γ愚
2791,F2愚,1愚,α良,δ愚
2792,F2愚,1愚,α良,α良
2793,F2愚,1愚,α良,β良
2794,F2愚,1愚,α良,γ良
2795,F2愚,1愚,α良,δ良
2796,F2愚,1愚,β良,γ愚
2797,F2愚,1愚,β良,δ愚
2798,F2愚,1愚,β良,β良
2799,F2愚,1愚,β良,γ良
2800,F2愚,1愚,β良,δ良
2801,F2愚,1愚,γ良,δ愚
2802,F2愚,1愚,γ良,γ良
2803,F2愚,1愚,γ良,δ良
2804,F2愚,1愚,δ良,δ良
2805,F2愚,1.7愚,F2愚,F2愚
2806,F2愚,1.7愚,F2愚,F3愚
2807,F2愚,1.7愚,F2愚,F2良
2808,F2愚,1.7愚,F2愚,F3良
2809,F2愚,1.7愚,F2愚,1.7愚
2810,F2愚,1.7愚,F2愚,2愚
2811,F2愚,1.7愚,F2愚,α愚
2812,F2愚,1.7愚,F2愚,β愚
2813,F2愚,1.7愚,F2愚,γ愚
2814,F2愚,1.7愚,F2愚,δ愚
2815,F2愚,1.7愚,F2愚,1.7良
2816,F2愚,1.7愚,F2愚,2良
2817,F2愚,1.7愚,F2愚,α良
2818,F2愚,1.7愚,F2愚,β良
2819,F2愚,1.7愚,F2愚,γ良
2820,F2愚,1.7愚,F2愚,δ良
2821,F2愚,1.7愚,F3愚,F3愚
2822,F2愚,1.7愚,F3愚,F3良
2823,F2愚,1.7愚,F3愚,1.7愚
2824,F2愚,1.7愚,F3愚,2愚
2825,F2愚,1.7愚,F3愚,α愚
2826,F2愚,1.7愚,F3愚,β愚
2827,F2愚,1.7愚,F3愚,γ愚
2828,F2愚,1.7愚,F3愚,δ愚
2829,F2愚,1.7愚,F3愚,1.7良
2830,F2愚,1.7愚,F3愚,2良
2831,F2愚,1.7愚,F3愚,α良
2832,F2愚,1.7愚,F3愚,β良
2833,F2愚,1.7愚,F3愚,γ良
2834,F2愚,1.7愚,F3愚,δ良
2835,F2愚,1.7愚,F2良,F3愚
2836,F2愚,1.7愚,F2良,F2良
2837,F2愚,1.7愚,F2良,F3良
2838,F2愚,1.7愚,F2良,1.7愚
2839,F2愚,1.7愚,F2良,2愚
2840,F2愚,1.7愚,F2良,α愚
2841,F2愚,1.7愚,F2良,β愚
2842,F2愚,1.7愚,F2良,γ愚
2843,F2愚,1.7愚,F2良,δ愚
2844,F2愚,1.7愚,F2良,1.7良
2845,F2愚,1.7愚,F2良,2良
2846,F2愚,1.7愚,F2良,α良
2847,F2愚,1.7愚,F2良,β良
2848,F2愚,1.7愚,F2良,γ良
2849,F2愚,1.7愚,F2良,δ良
2850,F2愚,1.7愚,F3良,F3良
2851,F2愚,1.7愚,F3良,1.7愚
2852,F2愚,1.7愚,F3良,2愚
2853,F2愚,1.7愚,F3良,α愚
2854,F2愚,1.7愚,F3良,β愚
2855,F2愚,1.7愚,F3良,γ愚
2856,F2愚,1.7愚,F3良,δ愚
2857,F2愚,1.7愚,F3良,1.7良
2858,F2愚,1.7愚,F3良,2良
2859,F2愚,1.7愚,F3良,α良
2860,F2愚,1.7愚,F3良,β良
2861,F2愚,1.7愚,F3良,γ良
2862,F2愚,1.7愚,F3良,δ良
2863,F2愚,1.7愚,1.7愚,F2愚
2864,F2愚,1.7愚,1.7愚,F3愚
2865,F2愚,1.7愚,1.7愚,F2良
2866,F2愚,1.7愚,1.7愚,F3良
2867,F2愚,1.7愚,1.7愚,1.7愚
2868,F2愚,1.7愚,1.7愚,2愚
2869,F2愚,1.7愚,1.7愚,α愚
2870,F2愚,1.7愚,1.7愚,β愚
2871,F2愚,1.7愚,1.7愚,γ愚
2872,F2愚,1.7愚,1.7愚,δ愚
2873,F2愚,1.7愚,1.7愚,1.7良
2874,F2愚,1.7愚,1.7愚,2良
2875,F2愚,1.7愚,1.7愚,α良
2876,F2愚,1.7愚,1.7愚,β良
2877,F2愚,1.7愚,1.7愚,γ良
2878,F2愚,1.7愚,1.7愚,δ良
2879,F2愚,1.7愚,2愚,F3愚
2880,F2愚,1.7愚,2愚,F3良
2881,F2愚,1.7愚,2愚,2愚
2882,F2愚,1.7愚,2愚,α愚
2883,F2愚,1.7愚,2愚,β愚
2884,F2愚,1.7愚,2愚,γ愚
2885,F2愚,1.7愚,2愚,δ愚
2886,F2愚,1.7愚,2愚,2良
2887,F2愚,1.7愚,2愚,α良
2888,F2愚,1.7愚,2愚,β良
2889,F2愚,1.7愚,2愚,γ良
2890,F2愚,1.7愚,2愚,δ良
2891,F2愚,1.7愚,α愚,α愚
2892,F2愚,1.7愚,α愚,β愚
2893,F2愚,1.7愚,α愚,γ愚
2894,F2愚,1.7愚,α愚,δ愚
2895,F2愚,1.7愚,α愚,α良
2896,F2愚,1.7愚,α愚,β良
2897,F2愚,1.7愚,α愚,γ良
2898,F2愚,1.7愚,α愚,δ良
2899,F2愚,1.7愚,β愚,β愚
2900,F2愚,1.7愚,β愚,γ愚
2901,F2愚,1.7愚,β愚,δ愚
2902,F2愚,1.7愚,β愚,β良
2903,F2愚,1.7愚,β愚,γ良
2904,F2愚,1.7愚,β愚,δ良
2905,F2愚,1.7愚,γ愚,γ愚
2906,F2愚,1.7愚,γ愚,δ愚
2907,F2愚,1.7愚,γ愚,γ良
2908,F2愚,1.7愚,γ愚,δ良
2909,F2愚,1.7愚,δ愚,δ愚
2910,F2愚,1.7愚,δ愚,δ良
2911,F2愚,1.7愚,1.7良,F2愚
2912,F2愚,1.7愚,1.7良,F3愚
2913,F2愚,1.7愚,1.7良,F2良
2914,F2愚,1.7愚,1.7良,F3良
2915,F2愚,1.7愚,1.7良,2愚
2916,F2愚,1.7愚,1.7良,α愚
2917,F2愚,1.7愚,1.7良,β愚
2918,F2愚,1.7愚,1.7良,γ愚
2919,F2愚,1.7愚,1.7良,δ愚
2920,F2愚,1.7愚,1.7良,1.7良
2921,F2愚,1.7愚,1.7良,2良
2922,F2愚,1.7愚,1.7良,α良
2923,F2愚,1.7愚,1.7良,β良
2924,F2愚,1.7愚,1.7良,γ良
2925,F2愚,1.7愚,1.7良,δ良
2926,F2愚,1.7愚,2良,F3愚
2927,F2愚,1.7愚,2良,F3良
2928,F2愚,1.7愚,2良,α愚
2929,F2愚,1.7愚,2良,β愚
2930,F2愚,1.7愚,2良,γ愚
2931,F2愚,1.7愚,2良,δ愚
